0.599033816,0
0.600193611,4.002143272
0.640165204,50.01748064
0.659925492,450.0754657
0.680197477,902.9873834
0.700169396,2000.91022
0.720092915,3400.555168
0.740298507,5003.893731
0.760269773,6001.786634
0.779874214,27028.75472
0.8,45967.23871
0.82010582,470393.9153
0.840108401,560191.5989
0.859916782,599542.8571
0.880056778,600207.0972
0.899854862,679366.4731
1.0,819830.1613
1.100266193,1148445.43
1.200387222,1496242.014
1.300199224,2200400.545
1.400180668,2695957.543
1.500120977,4530205.662
1.540181344,4932127.686
1.600206478,5594618.66
1.64021164,6050296.296
1.700260524,6909318.525
1.740106652,7582627
1.800232288,9121660.859
1.840308697,10014755.12
1.90009194,12284872.82
2.000322633,18912853.69
2.040144784,23775748.6
2.100271003,34777852.3
2.140144978,41727621.68
2.200141945,45684410.93
2.24028907,48243450.77
2.300129846,54030769.8
2.340064163,57719652.76
2.400309717,59716473.09
2.440464475,60072454.24
2.500504134,60410050.41
2.54046302,60577336.61
2.600125813,60840624.87
2.640545145,61037150.77
2.740331492,61510917.13
2.800361337,61893509.49
2.840128264,62225588.64
2.945368171,63725439.43
3.000241955,65216719.09
3.1,69584225
3.140035452,71978455.31
3.240135877,78541604.39
3.340517241,85206417.03
3.440621532,91176720.31
3.540833809,96954117.65
3.640634175,103265513.8
3.740573152,110269966.8
3.840198204,118421610.4
4,135226374.2
4.100529101,150176997.4
4.240766074,180797407.7
4.441260745,204467543
4.640718563,181153562.9
4.839968774,168674761.9
5,161989927.4
